player,matches_2plus_overs,total_wickets,total_balls,total_runs,bowling_avg,economy,wickets_per_match,milestone_100_wickets,bowling_elo
Sarang Rawat,1,1,18,30,30.0,10.0,1.0,False,1499.1666666666667
Saransh Jain,8,7,171,200,28.571428571428573,7.017543859649122,0.875,False,1493.666666666667
Sarawut Maliwan,31,36,591,614,17.055555555555557,6.233502538071066,1.1612903225806452,False,1499.6306543130074
Sarbeswar Mohanty,3,1,52,53,53.0,6.115384615384616,0.3333333333333333,False,1491.3052747252748
Sareer Shah,2,3,62,73,24.333333333333332,7.064516129032258,1.5,False,1504.7631578947369
Sarfaraj Patel,2,3,32,31,10.333333333333334,5.8125,1.5,False,1505.9285714285713
Sarfaraz Ali,33,38,665,786,20.68421052631579,7.091729323308271,1.1515151515151516,False,1496.9812535612534
Sarfaraz Ashraf,5,5,95,128,25.6,8.08421052631579,1.0,False,1494.6040035987405
Saruk Hossain,3,1,45,41,41.0,5.466666666666667,0.3333333333333333,False,1492.0396825396824
Satender Thakran,2,0,30,42,,8.4,0.0,False,1490.0
Satish Jangir,4,3,60,70,23.333333333333332,7.0,0.75,False,1494.8888888888887
Satyajeet Bachhav,34,44,799,879,19.977272727272727,6.600750938673342,1.2941176470588236,False,1529.271282051282
Saud Munir,14,24,310,328,13.666666666666666,6.348387096774194,1.7142857142857142,False,1516.6402865761686
Saud Shakeel,3,2,43,51,25.5,7.116279069767441,0.6666666666666666,False,1496.111111111111
Saurabh Das,9,5,164,201,40.2,7.353658536585367,0.5555555555555556,False,1480.912456140351
Saurabh Kumar,25,27,534,624,23.11111111111111,7.01123595505618,1.08,False,1488.2491003148896
Sayan Ghosh,25,36,560,681,18.916666666666668,7.296428571428572,1.44,False,1513.2833400128134
Sayan Mondal,4,3,96,131,43.666666666666664,8.1875,0.75,False,1494.1355555555558
Sayed Monib,34,57,718,950,16.666666666666668,7.938718662952646,1.6764705882352942,False,1550.164896214896
Sazib Bhuiyan,17,33,366,506,15.333333333333334,8.295081967213115,1.9411764705882353,False,1528.6973695844383
Sazzad Hosen,1,0,12,22,,11.0,0.0,False,1495.0
Serdar Burak Emir,1,0,14,14,,6.0,0.0,False,1495.5
Shadab Khan,220,283,4925,6039,21.33922261484099,7.357157360406091,1.2863636363636364,True,1595.5361587357465
Shafat Ali Syed,4,6,80,102,17.0,7.6499999999999995,1.5,False,1495.5
Shafiul Islam,18,22,384,513,23.318181818181817,8.015625,1.2222222222222223,False,1509.491902834008
Shafiullah Zakhel,1,0,12,29,,14.5,0.0,False,1495.0
Shagharai Sefat,4,9,103,115,12.777777777777779,6.699029126213592,2.25,False,1514.9166666666667
Shah Abrar Hussain,11,16,264,357,22.3125,8.113636363636363,1.4545454545454546,False,1510.3526315789475
Shahab Alam,6,5,108,166,33.2,9.222222222222221,0.8333333333333334,False,1490.8611111111113
Shahadat Hossain,5,2,99,181,90.5,10.969696969696969,0.4,False,1483.0701754385964
Shahbaz Ahmed,57,52,1106,1396,26.846153846153847,7.573236889692586,0.9122807017543859,False,1457.4742690058483
Shaheen Shah Afridi,175,262,4110,5280,20.15267175572519,7.708029197080292,1.497142857142857,True,1652.1192146600404
Shahid Afridi,172,188,3890,4507,23.97340425531915,6.951670951156812,1.0930232558139534,True,1476.4127440395866
Shahid Ahmadzai,1,1,13,27,27.0,12.461538461538462,1.0,False,1498.3461538461538
Shahid Aziz,3,7,57,80,11.428571428571429,8.421052631578947,2.3333333333333335,False,1507.9285714285713
Shahid Mahmood,11,9,223,333,37.0,8.959641255605382,0.8181818181818182,False,1486.831111111111
Shahil Momin,14,13,302,318,24.46153846153846,6.317880794701987,0.9285714285714286,False,1495.960797720798
Shahnawaz Dhani,37,48,773,1129,23.520833333333332,8.76326002587322,1.2972972972972974,False,1510.7669740590793
Shahrukh Quddus,11,13,254,350,26.923076923076923,8.26771653543307,1.1818181818181819,False,1502.5947293447296
Shahzaib,5,6,97,78,13.0,4.824742268041237,1.2,False,1508.2165991902834
Shahzeb Choudhry,2,2,45,34,17.0,4.533333333333333,1.0,False,1500.2894736842106
Shaik Basha,4,7,63,98,14.0,9.333333333333334,1.75,False,1508.5627530364372
Shakeeb Ahmed,12,17,267,374,22.0,8.404494382022472,1.4166666666666667,False,1511.9345838956365
Shakeel Ahmed,33,33,719,798,24.181818181818183,6.6592489568845625,1.0,False,1486.0211890838204
Shakeel Zeb,3,5,67,81,16.2,7.253731343283582,1.6666666666666667,False,1504.78
Shakerullah Safi,1,0,12,21,,10.5,0.0,False,1495.0
Shakib Al Hasan,251,305,5487,6486,21.2655737704918,7.092400218698742,1.2151394422310757,True,1560.3422960224786
Shamim Hossain,2,2,45,59,29.5,7.866666666666666,1.0,False,1499.75
Shamsullah Ehsan,2,3,40,56,18.666666666666668,8.4,1.5,False,1504.436090225564
Shan Siddiqui,2,0,28,32,,6.857142857142857,0.0,False,1490.4583333333333
Shantanu Kaveri,9,11,168,128,11.636363636363637,4.571428571428571,1.2222222222222223,False,1505.978717948718
Shanu Saini,5,6,116,107,17.833333333333332,5.53448275862069,1.2,False,1506.4722222222222
Sharafuddeen,3,1,48,84,84.0,10.5,0.3333333333333333,False,1489.8333333333333
Sharif Asadullah,2,4,38,42,10.5,6.631578947368421,2.0,False,1510.0
Shariz Ahmad,11,9,177,237,26.333333333333332,8.033898305084746,0.8181818181818182,False,1489.38
Sharukh Dar,1,1,25,30,30.0,7.199999999999999,1.0,False,1500.1
Shashank Singh,12,11,221,300,27.272727272727273,8.144796380090497,0.9166666666666666,False,1484.566923076923
Shasheem Rathour,7,7,147,117,16.714285714285715,4.775510204081633,1.0,False,1505.178205128205
Shashi Shekhar,4,3,83,89,29.666666666666668,6.433734939759036,0.75,False,1496.327485380117
Shashikant Laxman,13,21,303,275,13.095238095238095,5.445544554455446,1.6153846153846154,False,1527.6900809716599
Shayan Khan,1,1,13,21,21.0,9.692307692307693,1.0,False,1499.2692307692307
Sheikh Rasik,9,8,172,178,22.25,6.209302325581395,0.8888888888888888,False,1493.9751461988305
Sher Sahak,12,17,209,216,12.705882352941176,6.200956937799043,1.4166666666666667,False,1516.951378446115
Sheraz Sheikh,12,16,222,255,15.9375,6.891891891891892,1.3333333333333333,False,1505.5
Sheraz Sirwari,4,4,101,127,31.75,7.544554455445545,1.0,False,1495.7607973421927
Shiraz Khan,42,45,895,944,20.977777777777778,6.328491620111732,1.0714285714285714,False,1491.6638392769423
Shiva Chauhan,1,0,12,17,,8.5,0.0,False,1495.0
Shiva Singh,15,7,309,346,49.42857142857143,6.718446601941747,0.4666666666666667,False,1463.2397660818715
Shivam Chaudhary,11,4,168,196,49.0,7.0,0.36363636363636365,False,1469.1384390463338
Shivam Kumar,5,1,78,113,113.0,8.692307692307692,0.2,False,1480.1666666666667
Shivam Mavi,42,49,926,1275,26.020408163265305,8.26133909287257,1.1666666666666667,False,1495.1036542210218
Shivam Sharma,19,26,387,413,15.884615384615385,6.403100775193798,1.368421052631579,False,1510.2222222222224
Shivam Shukla,3,2,62,71,35.5,6.870967741935483,0.6666666666666666,False,1495.6622807017543
Shivank Vashisth,8,17,174,166,9.764705882352942,5.724137931034483,2.125,False,1515.388888888889
Shivendra Singh,12,10,238,316,31.6,7.966386554621849,0.8333333333333334,False,1487.6654456654458
Shoaib Ahmed,6,5,97,130,26.0,8.041237113402062,0.8333333333333334,False,1494.888888888889
Shoaib Akhtar,17,24,364,488,20.333333333333332,8.043956043956044,1.411764705882353,False,1516.9533333333331
Shoaib Ali,1,1,25,23,23.0,5.52,1.0,False,1500.66
Shoaib Malik,87,59,1498,1714,29.050847457627118,6.865153538050735,0.6781609195402298,False,1365.3593738620054
Shoaib Mohammed Khan,10,7,206,228,32.57142857142857,6.640776699029126,0.7,False,1488.2457264957268
Shoaib Rafiq,10,22,247,135,6.136363636363637,3.279352226720648,2.2,False,1527.7493894993893
Shohidul Islam,1,1,25,34,34.0,8.16,1.0,False,1499.78
Shoriful Islam,42,55,950,1245,22.636363636363637,7.863157894736841,1.3095238095238095,False,1533.5100955193636
Shreshth Nirmohi,8,5,159,238,47.6,8.981132075471699,0.625,False,1484.7977777777776
Shubham Chaubey,1,0,12,20,,10.0,0.0,False,1495.0
Shubham Kamal Sharma,4,4,91,85,21.25,5.604395604395605,1.0,False,1496.611111111111
Shubham Kumar Singh,2,2,38,56,28.0,8.842105263157896,1.0,False,1499.076923076923
Shubham Pundir,1,0,20,22,,6.6,0.0,False,1495.3
Shubham Ranjane,17,16,325,370,23.125,6.830769230769231,0.9411764705882353,False,1492.7236842105262
Shubham Sharma,1,1,18,18,18.0,6.0,1.0,False,1500.5
Shubham Singh,9,5,175,246,49.2,8.434285714285714,0.5555555555555556,False,1478.95
Shunan Ali,8,10,155,167,16.7,6.464516129032258,1.25,False,1500.1015789473684
Shuvagata Hom,7,5,114,126,25.2,6.631578947368421,0.7142857142857143,False,1491.9444444444443
Sibsankar Roy,5,4,67,70,17.5,6.268656716417911,0.8,False,1497.094017094017
Siddhesh Neral,1,2,21,13,6.5,3.7142857142857144,2.0,False,1505.0
Sidhant Singh,7,6,142,214,35.666666666666664,9.04225352112676,0.8571428571428571,False,1493.605128205128
Sidharth Sharma,1,0,25,27,,6.4799999999999995,0.0,False,1495.34
Sijomon Joseph,5,2,105,136,68.0,7.771428571428571,0.4,False,1486.2777777777776
Sikandar Raza,113,122,2167,2488,20.39344262295082,6.88878634056299,1.079646017699115,True,1449.9882843861799
Sikander Zulfiqar,1,1,18,23,23.0,7.666666666666667,1.0,False,1499.9444444444443
Sikder Billah,2,2,24,29,14.5,7.25,1.0,False,1500.1666666666667
Simarjeet Singh,29,36,599,815,22.63888888888889,8.163606010016695,1.2413793103448276,False,1513.4896351991085
Simi Singh,46,42,965,1189,28.30952380952381,7.392746113989637,0.9130434782608695,False,1458.4861988304094
Sinan Khadir,7,7,163,269,38.42857142857143,9.901840490797545,1.0,False,1494.7569676700114
Sinan Khan,2,3,41,49,16.333333333333332,7.170731707317073,1.5,False,1500.7857142857142
Sirajullah Khadim,22,36,498,493,13.694444444444445,5.9397590361445785,1.6363636363636365,False,1538.7541723356012
Sirla Srinivas,5,5,95,108,21.6,6.821052631578947,1.0,False,1499.8333333333333
Soaeb Tai,10,12,192,248,20.666666666666668,7.75,1.2,False,1504.361052631579
Sohag Gazi,13,4,281,397,99.25,8.476868327402135,0.3076923076923077,False,1454.0005668016197
Sohaibullah,1,0,19,26,,8.210526315789474,0.0,False,1495.0
Sohail Ahmad,2,2,44,95,47.5,12.954545454545455,1.0,False,1497.9285714285713
Sohail Ahmed,5,3,84,88,29.333333333333332,6.285714285714286,0.6,False,1487.0833333333335
Sohail Khan,47,48,1072,1536,32.0,8.597014925373134,1.0212765957446808,False,1470.8585879033249
Sohail Tanvir,179,220,4111,4934,22.427272727272726,7.201167599124301,1.229050279329609,True,1499.9427420167742
Sohel Patel,4,6,88,79,13.166666666666666,5.386363636363637,1.5,False,1510.0
Sohraab Dhaliwal,2,0,24,35,,8.75,0.0,False,1490.5
Somorjit Salam,2,0,33,60,,10.909090909090908,0.0,False,1490.0
Sompal Kami,75,88,1494,1746,19.84090909090909,7.0120481927710845,1.1733333333333333,False,1517.4772199730094
Sonu Singh,7,10,152,189,18.9,7.460526315789474,1.4285714285714286,False,1510.1666666666667
Sonu Yadav,5,9,122,146,16.22222222222222,7.180327868852459,1.8,False,1509.1111860848703
Sooraj Rai,1,1,24,26,26.0,6.5,1.0,False,1500.3333333333333
Soumya Sarkar,14,11,223,313,28.454545454545453,8.42152466367713,0.7857142857142857,False,1481.1764989396572
Sourabh Majumdar,10,7,185,200,28.571428571428573,6.486486486486487,0.7,False,1480.1555555555558
Sourav Dey,3,1,50,55,55.0,6.6,0.3333333333333333,False,1490.801282051282
Srinivas Fadte,3,2,50,76,38.0,9.12,0.6666666666666666,False,1492.9743589743591
Subham Nayak,1,1,18,22,22.0,7.333333333333333,1.0,False,1500.0555555555557
Subhash Sharma,2,2,46,51,25.5,6.652173913043478,1.0,False,1500.4769230769232
Suboth Bhati,33,51,724,918,18.0,7.607734806629834,1.5454545454545454,False,1518.0647902364608
Subramanian Anand,1,2,13,14,7.0,6.461538461538462,2.0,False,1505.0
Sufiyan Muqeem,15,23,303,371,16.130434782608695,7.346534653465347,1.5333333333333334,False,1506.094285714286
Sufyan Mehmood,9,8,176,228,28.5,7.772727272727273,0.8888888888888888,False,1494.611111111111
Sujit Nayak,4,2,72,67,33.5,5.583333333333333,0.5,False,1492.9444444444443
Sujit Yadav,1,0,25,27,,6.4799999999999995,0.0,False,1495.34
Sukhjinder Singh,4,3,78,71,23.666666666666668,5.461538461538462,0.75,False,1495.2777777777778
Sukhkaran Sahi,2,1,31,45,45.0,8.709677419354838,0.5,False,1493.421052631579
Sulaiman Ali,6,6,110,151,25.166666666666668,8.236363636363636,1.0,False,1498.7488687782804
Sultan Ahmed,21,21,433,403,19.19047619047619,5.584295612009237,1.0,False,1493.4889184499712
Sultan Karim,7,7,123,183,26.142857142857142,8.926829268292684,1.0,False,1495.9888888888888
Suman Ghimire,3,2,51,72,36.0,8.470588235294118,0.6666666666666666,False,1495.1947368421052
Sumanta Gupta,2,1,30,36,36.0,7.2,0.5,False,1495.388888888889
Sumit Kumar,24,37,488,578,15.621621621621621,7.106557377049181,1.5416666666666667,False,1535.1834188034188
Sumit Lama,5,6,106,151,25.166666666666668,8.547169811320755,1.2,False,1499.201754385965
Sumit Ruikar,18,16,372,435,27.1875,7.016129032258065,0.8888888888888888,False,1492.8739682539683
Sumit Singh,10,10,205,261,26.1,7.639024390243903,1.0,False,1500.4140211640213
Sumon Khan,1,0,12,20,,10.0,0.0,False,1495.0
Sunil Roul,2,0,30,58,,11.6,0.0,False,1490.0
Sunil Yadav,3,2,66,102,51.0,9.272727272727273,0.6666666666666666,False,1495.11
Sunny Gupta,2,0,31,65,,12.580645161290322,0.0,False,1490.0
Sunny Kashyap,5,5,98,116,23.2,7.102040816326531,1.0,False,1500.9722222222222
Sunny Rana,9,16,200,259,16.1875,7.77,1.7777777777777777,False,1523.55
Supriyo Chakraborty,3,2,61,84,42.0,8.262295081967213,0.6666666666666666,False,1495.611111111111
Suraj Kashyap,1,0,24,24,,6.0,0.0,False,1495.5
Surendra Malviya,1,1,27,53,53.0,11.777777777777779,1.0,False,1498.5740740740741
Suresh Kumar,1,4,24,18,4.5,4.5,4.0,False,1505.0
Suresh Vishweshwar,2,0,48,64,,8.0,0.0,False,1490.576923076923
Surinder Singh,4,4,85,131,32.75,9.247058823529413,1.0,False,1494.6239316239316
Surya Anand,23,16,445,444,27.75,5.986516853932584,0.6956521739130435,False,1476.8653846153845
Suryakant Pradhan,19,20,386,467,23.35,7.259067357512954,1.0526315789473684,False,1486.452500349016
Suryansh Shedge,4,6,68,119,19.833333333333332,10.5,1.5,False,1507.6549707602337
Susheel Kumar,5,3,106,154,51.333333333333336,8.716981132075471,0.6,False,1488.9061904761907
Suyash Sharma,32,34,710,988,29.058823529411764,8.349295774647887,1.0625,False,1461.4688888888888
Swapnil Singh,41,44,835,995,22.613636363636363,7.149700598802395,1.0731707317073171,False,1503.525043669781
Swarajeet Das,7,3,141,225,75.0,9.574468085106384,0.42857142857142855,False,1479.1768421052632
Swarupam Purkayastha,5,7,92,127,18.142857142857142,8.282608695652174,1.4,False,1501.4107692307693
Syazrul Idrus,25,42,488,565,13.452380952380953,6.94672131147541,1.68,False,1525.8555825461092
Syed Ali Gillani,2,2,32,39,19.5,7.3125,1.0,False,1499.8333333333333
Syed Aqeel Israr,7,7,149,139,19.857142857142858,5.597315436241611,1.0,False,1503.6000899685112
Syed Aziz,41,41,835,1027,25.048780487804876,7.379640718562875,1.0,False,1474.238008601252
Syed Faridoun,1,0,25,37,,8.879999999999999,0.0,False,1495.0
Syed Maisam Ali,7,14,140,141,10.071428571428571,6.042857142857144,2.0,False,1516.6650793650792
Syed Rasel,8,5,178,207,41.4,6.97752808988764,0.625,False,1486.7877192982457
Syed Sagar,4,1,70,86,86.0,7.371428571428572,0.25,False,1486.0
T Amarmend,7,8,197,274,34.25,8.345177664974619,1.1428571428571428,False,1503.6978835978834
T Britton,1,2,25,21,10.5,5.04,2.0,False,1505.0
T Bukenya,1,0,26,42,,9.692307692307693,0.0,False,1495.0
T Chopel,1,0,13,29,,13.384615384615385,0.0,False,1495.0
T Cross,1,0,13,9,,4.153846153846154,0.0,False,1496.1153846153845
T Filer,1,4,24,19,4.75,4.75,4.0,False,1505.0
T Gwandu,12,16,221,257,16.0625,6.977375565610859,1.3333333333333333,False,1506.1466165413535
T Henderson,3,1,60,72,72.0,7.2,0.3333333333333333,False,1490.6666666666667
T Hewa,1,0,15,11,,4.4,0.0,False,1496.0333333333333
T Hinds,11,9,238,374,41.55555555555556,9.428571428571429,0.8181818181818182,False,1483.4672915319975
T Jamtsho,11,6,192,247,41.166666666666664,7.71875,0.5454545454545454,False,1477.1382783882786
T Kahamker,3,7,65,70,10.0,6.461538461538461,2.3333333333333335,False,1515.0
T Kamungozi,2,0,24,34,,8.5,0.0,False,1490.0
T Kohli,11,9,212,345,38.333333333333336,9.764150943396226,0.8181818181818182,False,1480.4578280542987
T Lungameni,38,32,793,955,29.84375,7.225725094577554,0.8421052631578947,False,1457.1263521079306
T Luus,1,0,14,19,,8.142857142857142,0.0,False,1495.0
T Martin,1,2,36,50,25.0,8.333333333333334,2.0,False,1504.7222222222222
T Mpatane,2,2,41,64,32.0,9.365853658536587,1.0,False,1499.0925925925926
T Munyonga,4,3,75,61,20.333333333333332,4.88,0.75,False,1498.7807017543857
T Mupariwa,2,1,33,45,45.0,8.181818181818182,0.5,False,1494.142857142857
T Murphy,19,18,348,364,20.22222222222222,6.275862068965517,0.9473684210526315,False,1491.6944444444446
T Musekiwa,5,8,113,105,13.125,5.575221238938053,1.6,False,1510.2222222222222
T Muzarabani,7,5,136,218,43.6,9.617647058823529,0.7142857142857143,False,1488.3141025641025
T Natarajan,81,102,1850,2577,25.264705882352942,8.357837837837838,1.2592592592592593,True,1522.843371034424
T Nightingale,5,4,107,117,29.25,6.560747663551402,0.8,False,1492.0641025641025
T Panyangara,17,27,383,493,18.25925925925926,7.723237597911226,1.588235294117647,False,1508.8882783882784
T Parima,1,0,14,27,,11.571428571428571,0.0,False,1495.0
T Perera,12,15,229,296,19.733333333333334,7.755458515283843,1.25,False,1504.899023199023
T Pradeep,17,19,382,555,29.210526315789473,8.717277486910994,1.1176470588235294,False,1502.1323076923077
T Pullman,1,1,21,26,26.0,7.428571428571429,1.0,False,1500.0238095238096
T R Dhillon,2,3,48,51,17.0,6.375,1.5,False,1505.75
T Ritawa,5,8,86,121,15.125,8.441860465116278,1.6,False,1499.6239316239316
T Rossi,16,19,310,319,16.789473684210527,6.174193548387097,1.1875,False,1513.2468671679198
T Sangha,47,67,1039,1280,19.104477611940297,7.391722810394611,1.425531914893617,False,1558.7873504273502
T Shamsi,148,191,3359,4072,21.319371727748692,7.273593331348615,1.2905405405405406,True,1558.3008296086518
T Shanmugam,3,1,38,38,38.0,6.0,0.3333333333333333,False,1491.5
T Singye,2,1,39,65,65.0,10.0,0.5,False,1494.0457142857142
T Stubbs,1,1,12,14,14.0,7.0,1.0,False,1500.1666666666667
T Taibu,2,0,24,42,,10.5,0.0,False,1490.0
T Taylor,16,22,341,390,17.727272727272727,6.86217008797654,1.375,False,1506.902271062271
T Thushara,11,16,266,326,20.375,7.353383458646616,1.4545454545454546,False,1514.4319658119657
T Tshose,20,22,382,429,19.5,6.738219895287958,1.1,False,1511.7600610500608
T Tumursukh,5,4,111,170,42.5,9.18918918918919,0.8,False,1494.3557692307693
T Vanuarua,5,5,126,118,23.6,5.619047619047619,1.0,False,1502.319512987013
T Vijay,2,3,48,91,30.333333333333332,11.375,1.5,False,1502.4166666666667
T Wangchuk,22,21,447,545,25.952380952380953,7.315436241610739,0.9545454545454546,False,1477.3398530607453
T Whitney,2,2,38,56,28.0,8.842105263157896,1.0,False,1499.1052631578946
T Yotharat,2,2,28,34,17.0,7.285714285714286,1.0,False,1500.2615384615385
T Zotos,1,2,24,19,9.5,4.75,2.0,False,1505.0
T van Vuuren,1,0,24,51,,12.75,0.0,False,1495.0
T van der Gugten,53,68,1097,1360,20.0,7.438468550592525,1.2830188679245282,False,1527.2724426450739
TA Boult,212,277,4995,6513,23.512635379061372,7.8234234234234235,1.3066037735849056,True,1642.1733135861225
TA Copeland,1,0,12,16,,8.0,0.0,False,1495.0
TA Dudnath,2,3,34,35,11.666666666666666,6.1764705882352935,1.5,False,1505.3333333333333
TAM Siriwardana,6,11,117,162,14.727272727272727,8.307692307692308,1.8333333333333333,False,1517.4733333333336
TAW Patterson,1,0,13,31,,14.307692307692308,0.0,False,1495.0
TB Sole,5,4,104,111,27.75,6.403846153846154,0.8,False,1496.5
TC Vanlalremruata,3,3,60,71,23.666666666666668,7.1,1.0,False,1500.4166666666667
TC Vine,5,5,93,123,24.6,7.935483870967742,1.0,False,1499.863247863248
TCW Veillard,3,6,73,80,13.333333333333334,6.575342465753425,2.0,False,1509.8333333333333
TD Andrews,16,13,304,383,29.46153846153846,7.55921052631579,0.8125,False,1485.763567251462
TD Astle,4,7,73,106,15.142857142857142,8.712328767123289,1.75,False,1500.0
TD Chaoana,11,6,224,253,42.166666666666664,6.7767857142857135,0.5454545454545454,False,1479.076563202879
TE Kane,3,4,51,67,16.75,7.882352941176471,1.3333333333333333,False,1499.6
TG Southee,191,256,4515,5986,23.3828125,7.954817275747509,1.3403141361256545,True,1610.1457537121498
TG Thamae,4,5,73,97,19.4,7.972602739726028,1.25,False,1499.6166666666668
TGJ Gruijters,5,3,73,76,25.333333333333332,6.2465753424657535,0.6,False,1492.517543859649
TH David,27,10,399,556,55.6,8.360902255639099,0.37037037037037035,False,1416.0091228070175
TJ Bishop,1,1,18,25,25.0,8.333333333333334,1.0,False,1499.7222222222222
TJ Draca,4,8,103,73,9.125,4.252427184466019,2.0,False,1515.423076923077
TJ Murtagh,15,15,327,414,27.6,7.5963302752293576,1.0,False,1492.6185172798214
TJ Stephenson,2,2,25,32,16.0,7.68,1.0,False,1500.0
TJG Pringle,28,25,554,621,24.84,6.725631768953069,0.8928571428571429,False,1474.8055555555557
TK Curran,83,112,1880,2763,24.669642857142858,8.818085106382979,1.3493975903614457,True,1528.7873857721227
TK Lal,7,10,174,173,17.3,5.9655172413793105,1.4285714285714286,False,1516.4658974358974
TK Patel,7,12,152,177,14.75,6.986842105263158,1.7142857142857142,False,1514.4166666666667
TKP Rajapaksha,3,3,76,101,33.666666666666664,7.973684210526316,1.0,False,1499.54
TL Best,17,17,385,523,30.764705882352942,8.150649350649351,1.0,False,1489.2476431869534
TL Chatara,62,75,1392,1599,21.32,6.892241379310345,1.2096774193548387,False,1530.8648414013344
TL Chivanga,2,0,36,60,,10.0,0.0,False,1490.0
TL Cutler,11,9,220,291,32.333333333333336,7.9363636363636365,0.8181818181818182,False,1478.9444444444448
TL Lawford,5,3,86,127,42.333333333333336,8.86046511627907,0.6,False,1485.8333333333333
TL O'Connell,5,5,74,93,18.6,7.54054054054054,1.0,False,1499.337435897436
TL Suman,7,7,127,144,20.571428571428573,6.803149606299212,1.0,False,1499.6044444444444
TLW Cooper,18,13,264,361,27.76923076923077,8.204545454545455,0.7222222222222222,False,1477.1111111111113
TM Dilshan,32,16,508,622,38.875,7.346456692913385,0.5,False,1424.0347863247864
TM Head,20,17,308,409,24.058823529411764,7.967532467532467,0.85,False,1479.9193072424653
TM Macalou,4,7,76,83,11.857142857142858,6.552631578947369,1.75,False,1510.048888888889
TM Odoyo,6,9,133,115,12.777777777777779,5.1879699248120295,1.5,False,1512.1862656641606
TO Carmichael,2,0,37,43,,6.972972972972973,0.0,False,1490.5
TO Thilappan,3,1,57,86,86.0,9.052631578947368,0.3333333333333333,False,1488.9866666666667
TP Allen,3,3,48,77,25.666666666666668,9.625,1.0,False,1500.0555555555557
TP Kaber,5,10,110,126,12.6,6.872727272727273,2.0,False,1514.6666666666667
TP Sudhindra,3,1,74,137,137.0,11.108108108108107,0.3333333333333333,False,1488.8846153846155
TS Braat,5,6,89,136,22.666666666666668,9.168539325842696,1.2,False,1502.2948717948718
TS Chisoro,11,9,256,278,30.88888888888889,6.515625,0.8181818181818182,False,1488.110579710145
TS Mills,76,105,1782,2487,23.685714285714287,8.373737373737374,1.381578947368421,True,1545.9119004776899
TS Rogers,60,81,1363,1895,23.395061728395063,8.341892883345562,1.35,False,1525.7281049119438
TS Saha,4,6,101,140,23.333333333333332,8.316831683168317,1.5,False,1508.7338461538461
TS Waqavakatoga,8,5,132,151,30.2,6.863636363636363,0.625,False,1486.75
TT Bresnan,48,49,1025,1378,28.122448979591837,8.066341463414634,1.0208333333333333,False,1481.066645659241
TU Deshpande,75,111,1747,2516,22.666666666666668,8.641099026903262,1.48,True,1572.3548241460385
TW Dlamini,1,0,12,2,,1.0,0.0,False,1497.1666666666667
TW Gray,1,1,12,18,18.0,9.0,1.0,False,1499.5
TW Samuels,2,0,27,37,,8.222222222222221,0.0,False,1490.0
TZ Chataira,3,5,48,57,11.4,7.125,1.6666666666666667,False,1509.9285714285713
Tafseer Ali,1,1,12,17,17.0,8.5,1.0,False,1499.6666666666667
Taher Muhammad,7,4,132,208,52.0,9.454545454545455,0.5714285714285714,False,1483.5833333333335
Tahmeed Rahman,19,15,333,466,31.066666666666666,8.396396396396396,0.7894736842105263,False,1478.8066801619432
Taijul Islam,1,1,20,26,26.0,7.8,1.0,False,1499.9
Tajinder Singh,8,10,146,141,14.1,5.794520547945206,1.25,False,1507.7777777777778
Tamoor Sajjad,6,4,126,155,38.75,7.380952380952381,0.6666666666666666,False,1488.8668730650154
Tanay Thyagarajan,15,9,339,365,40.55555555555556,6.460176991150442,0.6,False,1474.7763247863247
Tanush Kotian,15,18,301,310,17.22222222222222,6.179401993355482,1.2,False,1499.6828205128206
Tanveer Ahmed,2,2,47,77,38.5,9.829787234042554,1.0,False,1499.7727272727273
Tanveer Ul-Haq,11,13,236,246,18.923076923076923,6.2542372881355925,1.1818181818181819,False,1495.2370310391364
Tanvir Ahmed,1,2,21,13,6.5,3.7142857142857144,2.0,False,1505.0
Tanvir Islam,5,4,96,128,32.0,8.0,0.8,False,1494.2500000000002
Tanwir Afzal,17,19,352,401,21.105263157894736,6.835227272727273,1.1176470588235294,False,1500.7243589743591
Tanzeel Sheikh,2,0,28,21,,4.5,0.0,False,1491.9583333333333
Tanzim Hasan Sakib,27,43,627,828,19.25581395348837,7.923444976076555,1.5925925925925926,False,1536.4593573677785
Tarani Sa,2,2,37,56,28.0,9.08108108108108,1.0,False,1499.4166666666667
Taranjeet Singh,31,41,639,703,17.146341463414632,6.60093896713615,1.3225806451612903,False,1509.4379412205728
Taranjit Singh,7,10,199,226,22.6,6.814070351758795,1.4285714285714286,False,1509.6351923076925
Tariq Aziz,3,6,78,63,10.5,4.846153846153846,2.0,False,1511.38
Tarun Yadav,1,2,17,20,10.0,7.0588235294117645,2.0,False,1505.0
Tasaduq Hussain,3,3,59,66,22.0,6.711864406779661,1.0,False,1500.7619047619048
Tashi Bhalla,1,0,12,16,,8.0,0.0,False,1495.0
Tashi Dorji,1,1,25,45,45.0,10.799999999999999,1.0,False,1498.9
Tashi Phuntsho,4,7,77,61,8.714285714285714,4.753246753246753,1.75,False,1505.2302631578948
Taskin Ahmed,85,109,1908,2339,21.458715596330276,7.355345911949685,1.2823529411764707,True,1558.7903575226567
Tauqeer Hussain,2,5,47,56,11.2,7.1489361702127665,2.5,False,1509.9193548387098
Tayyab Abbas,2,3,33,38,12.666666666666666,6.909090909090909,1.5,False,1500.1923076923076
Techi Doria,7,7,139,181,25.857142857142858,7.812949640287769,1.0,False,1489.6581196581196
