player,total_runs,total_balls,matches_played,bat_avg,strike_rate,milestone_1000_runs,batting_elo
GS Raju,0,2,1,0.0,0.0,False,1495.0
GS Sandhu,110,115,23,4.782608695652174,95.65217391304348,False,1474.8643324099635
GSNFG Jayasuriya,242,231,17,14.235294117647058,104.76190476190477,False,1520.8499497185235
GT Main,12,17,3,4.0,70.58823529411765,False,1492.469303770589
GT Taylor,180,240,16,11.25,75.0,False,1495.5546516113288
GY Prastama,9,13,3,3.0,69.23076923076923,False,1496.2731957936585
Gagandeep Singh,52,57,10,5.2,91.22807017543859,False,1491.458838247201
Gandhar Bhatawadekar,39,43,4,9.75,90.69767441860465,False,1499.399765764544
Ganesh Satish,530,555,30,17.666666666666668,95.4954954954955,False,1562.0846134888543
Garret Banner,98,94,9,10.88888888888889,104.25531914893618,False,1496.3012791120211
Gauhar Ali,30,22,3,10.0,136.36363636363635,False,1503.9058358357915
Gaurav,3,3,1,3.0,100.0,False,1499.036981731642
Gaurav Gambhir,3,4,1,3.0,75.0,False,1499.036981731642
Gaurav Maithani,7,7,1,7.0,100.0,False,1501.055472597463
Gaurav Mishra,70,62,6,11.666666666666666,112.90322580645163,False,1508.4243425571217
Gaurav Puri,91,56,6,15.166666666666666,162.5,False,1512.1530625971359
Gaurav Tiwari,279,301,15,18.6,92.69102990033223,False,1525.9861416505732
Gaurav Yadav,5,3,1,5.0,166.66666666666669,False,1500.2177231961955
Gayan Munaweera,58,44,10,5.8,131.8181818181818,False,1493.7422450046333
Gemson Singh,2,6,1,2.0,33.33333333333333,False,1498.1992323303746
Gershon Yusuf,0,1,1,0.0,0.0,False,1495.0
Ghazi Ghori,4,5,1,4.0,80.0,False,1499.6867906506234
Ghulam Abbas Butt,148,129,11,13.454545454545455,114.72868217054264,False,1516.5977461998204
Ghulam Ahmadi,39,36,10,3.9,108.33333333333333,False,1483.8796321218988
Ghulam Mudassar,1,3,2,0.5,33.33333333333333,False,1492.018490865821
Ghulam Shabber,150,136,10,15.0,110.29411764705883,False,1521.3830421018538
Girinath Reddy,209,153,13,16.076923076923077,136.6013071895425,False,1524.3902032558015
Girish Rauturi,76,56,7,10.857142857142858,135.71428571428572,False,1494.866694266391
Gitansh Khera,31,40,2,15.5,77.5,False,1505.8360500057208
Gokul Sharma,10,12,2,5.0,83.33333333333334,False,1496.9828311231518
Gourav Choudhury,68,55,3,22.666666666666668,123.63636363636363,False,1511.408883515377
Govinda Poddar,438,353,19,23.05263157894737,124.07932011331444,False,1552.3082958493712
Guido Angeletti,94,118,10,9.4,79.66101694915254,False,1507.5370076331083
Guillermo Aburto,4,10,2,2.0,40.0,False,1494.6867906506234
Gulbadin Naib,19,15,1,19.0,126.66666666666666,False,1503.7237723822652
Gulraiz Sadaf,110,123,5,22.0,89.43089430894308,False,1515.1856424535429
Gulsan Jha,481,376,33,14.575757575757576,127.92553191489363,False,1555.5848892254573
Gurdeep Singh,167,181,8,20.875,92.26519337016575,False,1519.6232277985146
Gurinder Singh,439,355,20,21.95,123.6619718309859,False,1551.2604698028406
Gurkeerat Singh,1186,961,61,19.442622950819672,123.41311134235171,True,1636.0155804234719
Gurpratap Singh,187,142,9,20.77777777777778,131.69014084507043,False,1523.8756709268114
Gurpreet Singh,17,14,1,17.0,121.42857142857142,False,1503.4169555265698
H Bharadwaj,1,6,2,0.5,16.666666666666664,False,1492.018490865821
H Carlyon,582,501,30,19.4,116.1676646706587,False,1547.305942519885
H Dandapani,17,20,1,17.0,85.0,False,1503.4169555265698
H Das,2,5,1,2.0,40.0,False,1498.1992323303746
H Davids,386,361,24,16.083333333333332,106.92520775623268,False,1525.7665436940288
H Desai,345,297,21,16.428571428571427,116.16161616161615,False,1544.8387488219232
H Deshan,102,88,5,20.4,115.90909090909092,False,1507.453937258212
H Elder,2,3,2,1.0,66.66666666666666,False,1493.1992323303746
H Fennell,57,57,11,5.181818181818182,100.0,False,1483.8188769705841
H Gori,0,3,1,0.0,0.0,False,1495.0
H Hajnic,3,47,2,1.5,6.382978723404255,False,1494.036981731642
H Hiri,293,308,20,14.65,95.12987012987013,False,1538.6682900481483
H Isorena,9,22,2,4.5,40.909090909090914,False,1499.703601998933
H Ivanov,14,20,3,4.666666666666667,70.0,False,1494.7036019989328
H Kerr,385,311,29,13.275862068965518,123.79421221864952,False,1524.7918039505341
H Khogiyani,88,67,6,14.666666666666666,131.34328358208955,False,1510.6279287005452
H Khuttan,1,2,1,1.0,50.0,False,1497.018490865821
H Kinga,0,5,2,0.0,0.0,False,1490.0
H Klaasen,3845,2529,144,26.70138888888889,152.0363780150257,True,1905.826628032345
H Klazinge,4,8,5,0.8,50.0,False,1482.2362140620164
H Lakov,464,500,19,24.42105263157895,92.80000000000001,False,1550.547551366052
H Lin Aung,124,222,17,7.294117647058823,55.85585585585585,False,1506.4093456307564
H Lin Oo,55,93,13,4.230769230769231,59.13978494623656,False,1477.7518452610711
H Masakadza,1308,1219,58,22.551724137931036,107.30106644790811,True,1643.1143828623435
H McAleer,54,78,5,10.8,69.23076923076923,False,1507.711862022945
H McKenzie,17,12,3,5.666666666666667,141.66666666666669,False,1501.4088835153773
H Miller,32,31,2,16.0,103.2258064516129,False,1503.1992323303746
H Niaz,168,123,9,18.666666666666668,136.58536585365854,False,1527.3754508601642
H Osinde,11,15,3,3.6666666666666665,73.33333333333333,False,1498.1037461771934
H Patel,182,203,10,18.2,89.65517241379311,False,1516.2711011217593
H Pieterse,62,36,1,62.0,172.22222222222223,False,1505.0
H Pile,2,6,1,2.0,33.33333333333333,False,1498.1992323303746
H Pragji,38,65,4,9.5,58.46153846153847,False,1501.0852553113725
H Rashid,37,47,5,7.4,78.72340425531915,False,1496.90415631828
H Rathod,178,157,12,14.833333333333334,113.37579617834395,False,1524.3642847916205
H Satheedevi,14,16,2,7.0,87.5,False,1501.9230047126398
H Singh,489,396,23,21.26086956521739,123.48484848484848,False,1550.2895770160603
H Srinivasan,20,37,2,10.0,54.054054054054056,False,1501.7736352149302
H Ssenyondo,23,49,12,1.9166666666666667,46.93877551020408,False,1471.6131560328686
H Thaker,646,539,36,17.944444444444443,119.85157699443414,False,1588.8044699516051
H Upadhyay,14,37,4,3.5,37.83783783783784,False,1495.6531695885865
H Venkataram,44,60,6,7.333333333333333,73.33333333333333,False,1501.7190610406778
H Virdee,1,1,1,1.0,100.0,False,1497.018490865821
HA Chohan,113,75,14,8.071428571428571,150.66666666666666,False,1504.2248688643863
HA Jackson,298,378,20,14.9,78.83597883597884,False,1533.9928071475244
HA Varaiya,32,48,4,8.0,66.66666666666666,False,1503.495728079684
HAG Madhushanka,0,1,1,0.0,0.0,False,1495.0
HAM Shah,982,845,24,40.916666666666664,116.2130177514793,False,1581.0363120176403
HB Dickson,278,203,12,23.166666666666668,136.9458128078818,False,1513.023874360415
HB Kayondo,104,105,4,26.0,99.04761904761905,False,1517.879753728281
HB Shipley,2,2,2,1.0,100.0,False,1494.0369817316418
HC Brook,1561,1131,73,21.383561643835616,138.01945181255525,True,1652.5994531868116
HD Rutherford,151,107,7,21.571428571428573,141.12149532710282,False,1513.264554204784
HD Weibgen,46,51,6,7.666666666666667,90.19607843137256,False,1505.2612854343379
HDRL Thirimanne,364,334,25,14.56,108.9820359281437,False,1540.7300707067282
HE van der Dussen,3070,2407,106,28.962264150943398,127.54466140423763,True,1806.6367922895784
HER Tyler,224,190,15,14.933333333333334,117.89473684210525,False,1511.7928853058345
HF Gurney,3,10,5,0.6,30.0,False,1481.0554725974628
HG Kuhn,49,42,6,8.166666666666666,116.66666666666667,False,1500.1790316294498
HG Munsey,2529,1883,87,29.06896551724138,134.3069569835369,True,1766.4908144619653
HGV Vare,58,77,10,5.8,75.32467532467533,False,1492.2594837000756
HH Dippenaar,1,5,1,1.0,20.0,False,1497.018490865821
HH Gibbs,1824,1591,79,23.088607594936708,114.64487743557513,True,1657.4719012046255
HH Khadiwale,22,24,3,7.333333333333333,91.66666666666666,False,1503.2560269168102
HH Pandya,5180,3780,253,20.474308300395258,137.03703703703704,True,2122.1471355559524
HJ Hunt,154,150,9,17.11111111111111,102.66666666666666,False,1517.563771681609
HJ Jordaan,166,214,8,20.75,77.57009345794393,False,1523.9985084953078
HJ Manenti,248,213,14,17.714285714285715,116.4319248826291,False,1520.5714629596384
HJ Nielsen,459,396,30,15.3,115.90909090909092,False,1557.951710758107
HJ Patel,25,27,2,12.5,92.5925925925926,False,1503.688112639596
HJH Marshall,12,14,3,4.0,85.71428571428571,False,1497.453937258212
HK Bennett,1,2,1,1.0,50.0,False,1497.018490865821
HK Kukreja,56,71,3,18.666666666666668,78.87323943661971,False,1510.4719477485344
HL Harji,19,30,6,3.1666666666666665,63.33333333333333,False,1484.591304497442
HM Amla,2631,2048,84,31.321428571428573,128.466796875,True,1735.2340400746039
HM Nicholls,145,156,12,12.083333333333334,92.94871794871796,False,1514.8259367901896
HMCM Bandara,12,15,3,4.0,80.0,False,1497.7607541139073
HMRKB Herath,15,23,9,1.6666666666666667,65.21739130434783,False,1479.564882453138
HN Ya France,30,37,10,3.0,81.08108108108108,False,1475.6635884432144
HNA Conway,16,19,5,3.2,84.21052631578947,False,1493.9583069267703
HP Gawli,43,34,3,14.333333333333334,126.47058823529412,False,1505.435446392391
HP Kingston,29,18,3,9.666666666666666,161.11111111111111,False,1500.8862592971589
HP Patel,4,10,3,1.3333333333333333,40.0,False,1492.2362140620164
HR Shokeen,66,67,5,13.2,98.50746268656717,False,1506.8543236017167
HR Walsh,258,260,27,9.555555555555555,99.23076923076923,False,1509.3346042274916
HS Baidwan,52,43,5,10.4,120.93023255813952,False,1503.3560548958596
HS Desai,57,54,4,14.25,105.55555555555556,False,1509.3478930522751
HS Gericke,387,259,13,29.76923076923077,149.4208494208494,False,1541.6488809413968
HS Joshi,79,77,3,26.333333333333332,102.59740259740259,False,1507.110945194926
HT Dixon,25,22,3,8.333333333333334,113.63636363636364,False,1501.9398160609492
HT Tector,1366,1254,81,16.864197530864196,108.93141945773526,True,1613.3566882665666
HTRY Thornton,44,55,8,5.5,80.0,False,1491.633308824456
HV Mandhyan,214,238,16,13.375,89.91596638655463,False,1517.9112690271545
HV Patel,1019,744,77,13.233766233766234,136.96236559139786,True,1550.63776813847
HWR Cartwright,1944,1603,95,20.46315789473684,121.27261384903308,True,1739.550772528534
Habib Ahmadzai,103,114,6,17.166666666666668,90.35087719298247,False,1509.9698350910198
Habib Khan,301,280,11,27.363636363636363,107.5,False,1530.8373672061966
Hadisullah Tarakhel,154,89,3,51.333333333333336,173.03370786516854,False,1512.2362140620164
Hafiz Qaleem,2,4,1,2.0,50.0,False,1498.1992323303746
Haider Ali,1456,1174,90,16.177777777777777,124.02044293015334,True,1613.7353826191766
Haider Butt,1324,1092,54,24.51851851851852,121.24542124542124,True,1639.2993162896444
Hamayun Altaf,16,13,1,16.0,123.07692307692308,False,1503.2505064094466
Hamed Khan,30,43,5,6.0,69.76744186046511,False,1499.4011086386945
Hamid Mahmood,264,256,12,22.0,103.125,False,1528.8169093039332
Hamid Safi,89,59,4,22.25,150.84745762711864,False,1513.3382807216983
Hammad Azam,128,130,15,8.533333333333333,98.46153846153847,False,1500.033087967205
Hammad Mirza,166,133,11,15.090909090909092,124.81203007518798,False,1516.2368862150227
Hamza Dar,534,421,17,31.41176470588235,126.84085510688836,False,1543.4860848013066
Hamza Khan,267,274,15,17.8,97.44525547445255,False,1524.9839242344547
Hamza Tahir,3,7,2,1.5,42.857142857142854,False,1494.036981731642
Hamza Tariq,235,190,20,11.75,123.6842105263158,False,1511.5676394459647
Harbhajan Singh,1062,847,110,9.654545454545454,125.38370720188902,True,1526.8874811407718
Hardeep Singh,1,7,1,1.0,14.285714285714285,False,1497.018490865821
Hardik Tamore,24,31,2,12.0,77.41935483870968,False,1503.9414955784607
Hari Nishaanth,688,560,26,26.46153846153846,122.85714285714286,False,1584.1366161443843
Haris Karim,1,3,1,1.0,33.33333333333333,False,1497.018490865821
Haris Rauf,244,246,52,4.6923076923076925,99.1869918699187,False,1437.9007646956056
Haris Sohail,363,396,24,15.125,91.66666666666666,False,1534.1988676252608
Harishankar Reddy,30,26,8,3.75,115.38461538461537,False,1485.0844174625865
Harmeet Singh,360,255,31,11.612903225806452,141.1764705882353,False,1518.4600853799282
Haroon Arshad,336,262,24,14.0,128.2442748091603,False,1528.1310207788315
Haroon Mughal,3,8,3,1.0,37.5,False,1491.0554725974628
Haroon Shahid,7,3,1,7.0,233.33333333333334,False,1501.055472597463
Harpreet Brar,335,295,39,8.58974358974359,113.55932203389831,False,1519.0227362219164
Harpreet Singh,1304,1048,42,31.047619047619047,124.42748091603053,True,1635.5615982700353
Harprit Singh,1,1,1,1.0,100.0,False,1497.018490865821
Harry Johnson,1,2,1,1.0,50.0,False,1497.018490865821
Harsh Tyagi,276,215,20,13.8,128.37209302325581,False,1527.3988449003318
Harsh Vikram Singh,10,17,4,2.5,58.82352941176471,False,1492.1109451949258
Harshit Bisht,39,43,2,19.5,90.69767441860465,False,1507.0420043270135
Harshit Rana,59,57,10,5.9,103.50877192982458,False,1486.1420498978082
Harshit Rathod,1,2,1,1.0,50.0,False,1497.018490865821
Hasan Ali,448,317,63,7.111111111111111,141.3249211356467,False,1477.9200722672135
Hasan Cakir,0,2,1,0.0,0.0,False,1495.0
Hasan Mahmud,50,57,11,4.545454545454546,87.71929824561403,False,1478.9746389619752
Haseeb Amjad,54,54,10,5.4,100.0,False,1499.0321228765627
Haseeb Ghafoor,184,175,9,20.444444444444443,105.14285714285714,False,1519.8647190155168
Haseebullah Khan,220,163,16,13.75,134.96932515337423,False,1518.4197446847356
Hassan Khan,189,164,20,9.45,115.24390243902438,False,1509.0565690794494
Hassan Khan Mohammad,0,3,1,0.0,0.0,False,1495.0
Hassan Mehmood,23,34,3,7.666666666666667,67.64705882352942,False,1502.9784773101028
Hassan Nawaz,654,410,21,31.142857142857142,159.51219512195124,False,1527.7750491030617
Hassan Rasheed,173,210,15,11.533333333333333,82.38095238095238,False,1514.0454314030558
Hassnain Shah,0,1,1,0.0,0.0,False,1495.0
Hayatullah Niazi,43,43,3,14.333333333333334,100.0,False,1507.3530533893756
Hazrat Luqman,8,6,1,8.0,133.33333333333331,False,1501.398464660749
Hazratullah,389,273,14,27.785714285714285,142.49084249084248,False,1520.291547461352
Hein Zin Aung,0,11,2,0.0,0.0,False,1490.0
Hem Chetri,22,20,4,5.5,110.00000000000001,False,1494.129436060747
Hemang Patel,71,84,8,8.875,84.52380952380952,False,1507.4084058368546
Henan Nazir,58,69,4,14.5,84.05797101449275,False,1506.3669825512932
Henry Renthlei,2,8,1,2.0,25.0,False,1498.1992323303746
Heramb Parab,37,20,4,9.25,185.0,False,1501.0537732019163
Het Patel,153,171,8,19.125,89.47368421052632,False,1516.9294623721808
Hilal Ahmad,51,83,4,12.75,61.44578313253012,False,1497.6851111331118
Himalay Agarwal,218,235,16,13.625,92.76595744680851,False,1516.654201911856
Himalaya Barad,115,111,8,14.375,103.60360360360362,False,1514.0468000607882
Himanshu Bisht,54,56,8,6.75,96.42857142857143,False,1500.756558237241
Himanshu Chawla,67,40,4,16.75,167.5,False,1503.2916866594794
Himanshu Rana,808,676,32,25.25,119.52662721893492,False,1577.5809171912845
Himanshu Sangwan,10,8,3,3.3333333333333335,125.0,False,1495.4354463923908
Himmat Singh,599,479,33,18.151515151515152,125.05219206680584,False,1573.8565162362452
Hisham Sheikh,375,421,23,16.304347826086957,89.07363420427554,False,1564.3698204467637
Hiten Dalal,516,375,23,22.434782608695652,137.6,False,1539.351281041026
Hiten Mehra,14,18,3,4.666666666666667,77.77777777777779,False,1498.381295783901
Hitesh Kadam,4,3,1,4.0,133.33333333333331,False,1499.6867906506234
Hmar Zothanchhunga,0,5,1,0.0,0.0,False,1495.0
Hokaito Zhimomi,119,160,15,7.933333333333334,74.375,False,1500.2657060478284
Homendro Kabrambam,53,80,10,5.3,66.25,False,1495.1811664237425
Hrishi Raj,1,1,1,1.0,100.0,False,1497.018490865821
Hrishikesh Tamuli,21,35,3,7.0,60.0,False,1502.6716604544074
Hrithik Kanojia,8,19,3,2.6666666666666665,42.10526315789473,False,1495.435446392391
Huang Junjie,34,86,4,8.5,39.53488372093023,False,1502.4118850218613
Humayun Kabir,9,19,2,4.5,47.368421052631575,False,1499.2547049278376
Hunain Shah,9,16,6,1.5,56.25,False,1481.92300471264
Husnain Kabeer,5,6,1,5.0,83.33333333333334,False,1500.2177231961955
Hussain Talat,1564,1312,74,21.135135135135137,119.20731707317074,True,1683.9778498853111
Huzaif Yousuf,16,18,2,8.0,88.88888888888889,False,1502.7607541139073
Huzaifa Mohammed,112,150,11,10.181818181818182,74.66666666666667,False,1508.0239553819183
Hwanhee Lee,3,6,1,3.0,50.0,False,1499.036981731642
I Asif,128,117,7,18.285714285714285,109.40170940170941,False,1520.0003288455287
I Bardis,2,6,2,1.0,33.33333333333333,False,1493.1992323303746
I Danladi,749,607,36,20.805555555555557,123.39373970345963,False,1596.6019247940444
I Elec,88,145,10,8.8,60.689655172413794,False,1492.7118620229448
I Kaia,218,199,16,13.625,109.54773869346735,False,1526.5422186741198
I Kamara,37,75,7,5.285714285714286,49.333333333333336,False,1494.0114968395153
I Katzarski,10,27,4,2.5,37.03703703703704,False,1491.9230047126398
I Khaleel,1,2,1,1.0,50.0,False,1497.018490865821
I Khan,83,90,12,6.916666666666667,92.22222222222223,False,1493.1081667906838
I Liyanage,797,676,29,27.482758620689655,117.89940828402368,False,1565.9331169731847
I Malhotra,7,4,1,7.0,175.0,False,1501.055472597463
I Manack,4,3,1,4.0,133.33333333333331,False,1499.6867906506234
I Mansaray,8,25,3,2.6666666666666665,32.0,False,1495.435446392391
I Master,49,53,6,8.166666666666666,92.45283018867924,False,1493.1037461771934
I Mugisha,22,27,3,7.333333333333333,81.48148148148148,False,1500.486720471463
I Niyomugabo,200,186,9,22.22222222222222,107.5268817204301,False,1516.6732007737915
I Ntirenganya,41,55,14,2.9285714285714284,74.54545454545455,False,1468.6829209777611
I Pandey,33,54,4,8.25,61.111111111111114,False,1502.23451466647
I Sharma,65,81,25,2.6,80.24691358024691,False,1448.4322450525951
I Stewart,17,8,2,8.5,212.5,False,1501.9230047126398
I Takahashi,427,352,32,13.34375,121.30681818181819,False,1531.7356532824992
I Tchakou,74,119,13,5.6923076923076925,62.18487394957983,False,1494.1072948596172
I Uboh,1,4,2,0.5,25.0,False,1492.018490865821
I Udana,318,236,31,10.258064516129032,134.74576271186442,False,1499.5865084263262
I Wardlaw,1,3,1,1.0,33.33333333333333,False,1497.018490865821
IA Cockbain,286,210,9,31.77777777777778,136.1904761904762,False,1528.5391925695842
IA De Silva,539,553,21,25.666666666666668,97.46835443037975,False,1552.1985462099535
IA Karim,1055,1027,37,28.513513513513512,102.72638753651411,True,1625.0907565247778
IA Moran,21,17,2,10.5,123.52941176470588,False,1500.8843434634862
IC Pandey,56,52,15,3.7333333333333334,107.6923076923077,False,1469.874349568047
IC Porel,2,5,1,2.0,40.0,False,1498.1992323303746
IC Simao,2,12,6,0.3333333333333333,16.666666666666664,False,1473.1992323303746
ID Matic,0,8,2,0.0,0.0,False,1490.0
IDA Damarell,339,339,16,21.1875,100.0,False,1540.1259118989874
