date,bowler,bowling_elo,league
2016-05-08,PV Tambe,1476.9918518518518,IPL
2016-05-14,PV Tambe,1471.9918518518518,IPL
2020-09-02,PV Tambe,1473.4085185185186,CPL
2020-09-06,PV Tambe,1475.1585185185186,CPL
2022-09-14,PV Vuniwaqa,1495.0,T20I
2024-08-19,PV Vuniwaqa,1495.2333333333333,T20I
2024-08-23,PV Vuniwaqa,1495.2333333333333,T20I
2024-08-24,PV Vuniwaqa,1500.2333333333333,T20I
2015-11-09,PVD Chameera,1499.5,T20I
2015-11-11,PVD Chameera,1498.0,T20I
2016-01-10,PVD Chameera,1493.0,T20I
2016-02-09,PVD Chameera,1498.0,T20I
2016-02-12,PVD Chameera,1502.576923076923,T20I
2016-02-14,PVD Chameera,1502.4102564102564,T20I
2016-02-25,PVD Chameera,1497.9102564102564,T20I
2016-02-28,PVD Chameera,1502.9102564102564,T20I
2016-03-01,PVD Chameera,1498.2502564102563,T20I
2016-03-04,PVD Chameera,1493.2502564102563,T20I
2016-03-20,PVD Chameera,1489.2502564102563,T20I
2016-03-20,PVD Chameera,1485.2502564102563,T20WC
2016-03-26,PVD Chameera,1480.2502564102563,T20I
2016-03-26,PVD Chameera,1475.2502564102563,T20WC
2017-12-20,PVD Chameera,1470.2502564102563,T20I
2017-12-22,PVD Chameera,1469.0002564102563,T20I
2017-12-24,PVD Chameera,1474.0002564102563,T20I
2018-03-06,PVD Chameera,1478.8602564102562,T20I
2018-03-10,PVD Chameera,1477.7602564102563,T20I
2018-03-12,PVD Chameera,1472.7602564102563,T20I
2021-03-03,PVD Chameera,1467.7602564102563,T20I
2021-03-05,PVD Chameera,1472.7602564102563,T20I
2021-03-07,PVD Chameera,1477.7602564102563,T20I
2021-06-23,PVD Chameera,1477.8602564102562,T20I
2021-06-24,PVD Chameera,1478.129487179487,T20I
2021-06-26,PVD Chameera,1483.129487179487,T20I
2021-07-25,PVD Chameera,1488.129487179487,T20I
2021-07-28,PVD Chameera,1488.783333333333,T20I
2021-07-29,PVD Chameera,1490.003333333333,T20I
2021-09-10,PVD Chameera,1489.7033333333331,T20I
2021-09-12,PVD Chameera,1485.4699999999998,T20I
2021-10-18,PVD Chameera,1486.37,T20I
2021-10-18,PVD Chameera,1487.27,T20WC
2021-10-20,PVD Chameera,1487.9922222222222,T20I
2021-10-20,PVD Chameera,1488.7144444444443,T20WC
2021-10-22,PVD Chameera,1488.881111111111,T20I
2021-10-22,PVD Chameera,1489.0477777777778,T20WC
2021-10-24,PVD Chameera,1484.0477777777778,T20I
2021-10-24,PVD Chameera,1479.0477777777778,T20WC
2021-10-28,PVD Chameera,1474.0477777777778,T20I
2021-10-28,PVD Chameera,1469.0477777777778,T20WC
2021-10-30,PVD Chameera,1474.0477777777778,T20I
2021-10-30,PVD Chameera,1479.0477777777778,T20WC
2021-11-01,PVD Chameera,1478.1077777777778,T20I
2021-11-01,PVD Chameera,1477.1677777777777,T20WC
2021-11-04,PVD Chameera,1476.251111111111,T20I
2021-11-04,PVD Chameera,1475.3344444444442,T20WC
2022-02-11,PVD Chameera,1479.7944444444443,T20I
2022-02-13,PVD Chameera,1484.711111111111,T20I
2022-02-15,PVD Chameera,1480.2944444444443,T20I
2022-02-18,PVD Chameera,1480.1544444444442,T20I
2022-02-20,PVD Chameera,1485.1544444444442,T20I
2022-02-24,PVD Chameera,1480.1544444444442,T20I
2022-02-26,PVD Chameera,1479.0180808080804,T20I
2022-02-27,PVD Chameera,1479.6180808080803,T20I
2022-03-28,PVD Chameera,1484.3812387028172,IPL
2022-03-31,PVD Chameera,1479.3812387028172,IPL
2022-04-10,PVD Chameera,1475.1120079335865,IPL
2022-04-16,PVD Chameera,1480.1120079335865,IPL
2022-04-19,PVD Chameera,1484.1383237230602,IPL
2022-04-24,PVD Chameera,1480.407554492291,IPL
2022-04-29,PVD Chameera,1485.407554492291,IPL
2022-05-01,PVD Chameera,1484.2408878256242,IPL
2022-05-07,PVD Chameera,1485.1853322700686,IPL
2022-05-10,PVD Chameera,1480.1853322700686,IPL
2022-05-15,PVD Chameera,1475.1853322700686,IPL
2022-05-25,PVD Chameera,1470.1853322700686,IPL
2022-06-07,PVD Chameera,1465.1853322700686,T20I
2022-06-08,PVD Chameera,1470.1853322700686,T20I
2022-06-11,PVD Chameera,1465.1853322700686,T20I
2022-10-16,PVD Chameera,1469.6084091931455,T20I
2022-10-16,PVD Chameera,1474.0314861162224,T20WC
2022-10-18,PVD Chameera,1479.0314861162224,T20I
2022-10-18,PVD Chameera,1484.0314861162224,T20WC
2024-01-14,PVD Chameera,1483.3648194495556,T20I
2024-01-16,PVD Chameera,1488.3648194495556,T20I
2024-01-18,PVD Chameera,1483.6981527828889,T20I
2024-04-26,PVD Chameera,1478.6981527828889,IPL
2025-04-22,PVD Chameera,1478.420375005111,IPL
2025-04-27,PVD Chameera,1478.3940592156373,IPL
2025-04-29,PVD Chameera,1477.060725882304,IPL
2025-05-08,PVD Chameera,1472.060725882304,IPL
2025-05-18,PVD Chameera,1467.060725882304,IPL
2025-05-21,PVD Chameera,1465.060725882304,IPL
2025-03-29,PVSN Raju,1503.7727272727273,IPL
2008-08-04,PW Borren,1500.6666666666667,T20I
2009-06-05,PW Borren,1500.6866666666667,T20I
2009-06-09,PW Borren,1500.3533333333335,T20I
2010-02-09,PW Borren,1495.3533333333335,T20I
2010-02-13,PW Borren,1490.3533333333335,T20I
2012-03-13,PW Borren,1495.3533333333335,T20I
2012-07-25,PW Borren,1490.6866666666667,T20I
2012-07-26,PW Borren,1485.7422222222224,T20I
2013-11-22,PW Borren,1486.0755555555556,T20I
2013-11-23,PW Borren,1487.0555555555557,T20I
2013-11-28,PW Borren,1482.0555555555557,T20I
2014-03-19,PW Borren,1477.5555555555557,T20I
2014-03-19,PW Borren,1473.0555555555557,T20WC
2014-03-21,PW Borren,1468.0555555555557,T20I
2014-03-21,PW Borren,1463.0555555555557,T20WC
2014-03-29,PW Borren,1458.888888888889,T20I
2014-03-29,PW Borren,1454.7222222222222,T20WC
2014-03-31,PW Borren,1459.7222222222222,T20I
2014-03-31,PW Borren,1464.7222222222222,T20WC
2015-07-02,PW Borren,1464.5555555555554,T20I
2015-07-12,PW Borren,1460.3888888888887,T20I
2016-02-03,PW Borren,1461.174603174603,T20I
2021-04-16,PWA Mulder,1495.3461538461538,T20I
2021-07-03,PWA Mulder,1500.3461538461538,T20I
2021-07-22,PWA Mulder,1495.3461538461538,T20I
2021-07-24,PWA Mulder,1500.3461538461538,T20I
2023-01-15,PWA Mulder,1504.6923076923076,SAT
2023-01-22,PWA Mulder,1503.5923076923077,SAT
2023-02-02,PWA Mulder,1502.723886639676,SAT
2023-02-05,PWA Mulder,1507.723886639676,SAT
2024-01-30,PWA Mulder,1512.5315789473684,SAT
2024-02-03,PWA Mulder,1507.5315789473684,SAT
2024-02-08,PWA Mulder,1508.1426900584795,SAT
2024-09-27,PWA Mulder,1508.3349977507871,T20I
2024-09-29,PWA Mulder,1511.9831458989352,T20I
2025-01-10,PWA Mulder,1506.9831458989352,SAT
2025-01-17,PWA Mulder,1502.4831458989352,SAT
2025-01-27,PWA Mulder,1497.4831458989352,SAT
2025-02-01,PWA Mulder,1498.4446843604737,SAT
2019-09-01,PWH de Silva,1505.0,T20I
2019-09-03,PWH de Silva,1508.5,T20I
2019-09-06,PWH de Silva,1509.6666666666667,T20I
2019-10-05,PWH de Silva,1514.6666666666667,T20I
2019-10-07,PWH de Silva,1519.6666666666667,T20I
2019-10-09,PWH de Silva,1524.6666666666667,T20I
2019-10-27,PWH de Silva,1519.6666666666667,T20I
2020-01-07,PWH de Silva,1524.6666666666667,T20I
2020-01-10,PWH de Silva,1524.9166666666667,T20I
2020-03-04,PWH de Silva,1524.6166666666668,T20I
2021-03-03,PWH de Silva,1529.6166666666668,T20I
2021-03-05,PWH de Silva,1534.6166666666668,T20I
2021-03-07,PWH de Silva,1539.6166666666668,T20I
2021-06-23,PWH de Silva,1536.1166666666668,T20I
2021-06-24,PWH de Silva,1541.1166666666668,T20I
2021-06-26,PWH de Silva,1536.1166666666668,T20I
2021-07-25,PWH de Silva,1541.1166666666668,T20I
2021-07-28,PWH de Silva,1541.2166666666667,T20I
2021-07-29,PWH de Silva,1546.2166666666667,T20I
2021-09-10,PWH de Silva,1551.2166666666667,T20I
2021-09-12,PWH de Silva,1551.8833333333334,T20I
2021-09-14,PWH de Silva,1546.8833333333334,T20I
2021-09-20,PWH de Silva,1541.8833333333334,IPL
2021-09-24,PWH de Silva,1536.8833333333334,IPL
2021-10-18,PWH de Silva,1541.8833333333334,T20I
2021-10-18,PWH de Silva,1546.8833333333334,T20WC
2021-10-20,PWH de Silva,1548.3833333333334,T20I
2021-10-20,PWH de Silva,1549.8833333333334,T20WC
2021-10-22,PWH de Silva,1554.8833333333334,T20I
2021-10-22,PWH de Silva,1559.8833333333334,T20WC
2021-10-24,PWH de Silva,1554.8833333333334,T20I
2021-10-24,PWH de Silva,1549.8833333333334,T20WC
2021-10-28,PWH de Silva,1554.8833333333334,T20I
2021-10-28,PWH de Silva,1559.8833333333334,T20WC
2021-10-30,PWH de Silva,1564.8833333333334,T20I
2021-10-30,PWH de Silva,1569.8833333333334,T20WC
2021-11-01,PWH de Silva,1574.8833333333334,T20I
2021-11-01,PWH de Silva,1579.8833333333334,T20WC
2021-11-04,PWH de Silva,1584.8833333333334,T20I
2021-11-04,PWH de Silva,1589.8833333333334,T20WC
2022-02-11,PWH de Silva,1594.8833333333334,T20I
2022-02-13,PWH de Silva,1599.2722222222224,T20I
2022-03-27,PWH de Silva,1598.5722222222223,IPL
2022-03-30,PWH de Silva,1603.5722222222223,IPL
2022-04-05,PWH de Silva,1603.4055555555556,IPL
2022-04-09,PWH de Silva,1608.4055555555556,IPL
2022-04-12,PWH de Silva,1611.6950292397662,IPL
2022-04-16,PWH de Silva,1615.7783625730995,IPL
2022-04-19,PWH de Silva,1610.7783625730995,IPL
2022-04-26,PWH de Silva,1615.7783625730995,IPL
2022-04-30,PWH de Silva,1620.7783625730995,IPL
2022-05-04,PWH de Silva,1619.8339181286551,IPL
2022-05-08,PWH de Silva,1624.8339181286551,IPL
2022-05-13,PWH de Silva,1629.8339181286551,IPL
2022-05-19,PWH de Silva,1630.3339181286551,IPL
2022-05-25,PWH de Silva,1629.3339181286551,IPL
2022-05-27,PWH de Silva,1629.6672514619884,IPL
2022-06-07,PWH de Silva,1624.6672514619884,T20I
2022-06-08,PWH de Silva,1629.6672514619884,T20I
2022-06-11,PWH de Silva,1629.4172514619884,T20I
2022-09-01,PWH de Silva,1633.4172514619884,T20I
2022-09-06,PWH de Silva,1628.4172514619884,T20I
2022-09-09,PWH de Silva,1633.4172514619884,T20I
2022-09-11,PWH de Silva,1638.4172514619884,T20I
2022-10-16,PWH de Silva,1638.6672514619884,T20I
2022-10-16,PWH de Silva,1638.9172514619884,T20WC
2022-10-18,PWH de Silva,1643.9172514619884,T20I
2022-10-18,PWH de Silva,1648.9172514619884,T20WC
2022-10-20,PWH de Silva,1653.9172514619884,T20I
2022-10-20,PWH de Silva,1658.9172514619884,T20WC
2022-10-23,PWH de Silva,1663.9172514619884,T20I
2022-10-23,PWH de Silva,1668.9172514619884,T20WC
2022-10-25,PWH de Silva,1663.9172514619884,T20I
2022-10-25,PWH de Silva,1658.9172514619884,T20WC
2022-10-29,PWH de Silva,1659.5839181286551,T20I
2022-10-29,PWH de Silva,1660.2505847953219,T20WC
2022-11-05,PWH de Silva,1665.2505847953219,T20I
2022-11-05,PWH de Silva,1670.2505847953219,T20WC
2023-01-03,PWH de Silva,1670.9172514619886,T20I
2023-01-05,PWH de Silva,1669.1014619883044,T20I
2023-01-07,PWH de Silva,1668.5181286549712,T20I
2023-04-02,PWH de Silva,1673.5181286549712,T20I
2023-04-05,PWH de Silva,1668.5736842105268,T20I
2023-04-08,PWH de Silva,1663.5736842105268,T20I
2023-04-15,PWH de Silva,1661.9625730994157,IPL
2023-04-17,PWH de Silva,1660.9625730994157,IPL
2023-04-20,PWH de Silva,1665.2125730994157,IPL
2023-04-23,PWH de Silva,1660.2125730994157,IPL
2023-04-26,PWH de Silva,1665.2125730994157,IPL
2023-05-01,PWH de Silva,1666.045906432749,IPL
2023-05-06,PWH de Silva,1661.045906432749,IPL
2023-05-09,PWH de Silva,1664.305906432749,IPL
2024-01-14,PWH de Silva,1669.305906432749,T20I
2024-01-16,PWH de Silva,1668.2225730994157,T20I
2024-01-18,PWH de Silva,1673.2225730994157,T20I
2024-03-09,PWH de Silva,1678.055906432749,T20I
2024-06-03,PWH de Silva,1683.055906432749,T20I
2024-06-03,PWH de Silva,1688.055906432749,T20WC
2024-06-07,PWH de Silva,1692.8892397660823,T20I
2024-06-07,PWH de Silva,1697.7225730994155,T20WC
2024-06-16,PWH de Silva,1702.7225730994155,T20I
2024-06-16,PWH de Silva,1707.7225730994155,T20WC
2024-07-27,PWH de Silva,1707.8892397660823,T20I
2024-07-28,PWH de Silva,1704.7225730994155,T20I
2024-07-30,PWH de Silva,1709.7225730994155,T20I
2024-09-06,PWH de Silva,1709.4725730994155,CPL
2024-09-08,PWH de Silva,1714.4725730994155,CPL
2024-09-12,PWH de Silva,1719.4725730994155,CPL
2024-09-17,PWH de Silva,1718.3059064327488,CPL
2024-10-13,PWH de Silva,1717.3059064327488,T20I
2024-10-15,PWH de Silva,1721.139239766082,T20I
2024-10-17,PWH de Silva,1726.139239766082,T20I
2024-11-09,PWH de Silva,1731.139239766082,T20I
2024-11-10,PWH de Silva,1736.139239766082,T20I
2024-12-28,PWH de Silva,1740.889239766082,T20I
2024-12-30,PWH de Silva,1745.889239766082,T20I
2025-01-02,PWH de Silva,1750.2225730994153,T20I
2025-03-26,PWH de Silva,1748.9447953216375,IPL
2025-03-30,PWH de Silva,1753.9447953216375,IPL
2025-04-05,PWH de Silva,1753.3614619883042,IPL
2025-04-13,PWH de Silva,1748.3614619883042,IPL
2025-04-16,PWH de Silva,1747.6947953216375,IPL
2025-04-19,PWH de Silva,1752.5281286549707,IPL
2025-04-24,PWH de Silva,1752.6281286549706,IPL
2025-04-28,PWH de Silva,1747.6281286549706,IPL
2025-05-04,PWH de Silva,1742.6281286549706,IPL
2025-05-18,PWH de Silva,1737.6281286549706,IPL
2025-05-20,PWH de Silva,1738.0512055780475,IPL
2019-11-09,Padam Limboo,1495.0,SMAT
2023-07-26,Paing Danu,1496.108695652174,T20I
2023-07-28,Paing Danu,1497.1471571906354,T20I
2023-07-30,Paing Danu,1501.5757286192068,T20I
2023-07-31,Paing Danu,1506.5757286192068,T20I
2024-01-27,Paing Danu,1511.2336233560488,T20I
2024-08-31,Paing Danu,1506.2336233560488,T20I
2024-09-02,Paing Danu,1502.0002900227155,T20I
2024-11-12,Paing Danu,1497.0002900227155,T20I
2024-11-15,Paing Danu,1498.0717185941442,T20I
2024-11-16,Paing Danu,1498.709649628627,T20I
2024-11-17,Paing Danu,1503.5173419363193,T20I
2024-11-19,Paing Danu,1504.1349889951427,T20I
2016-01-04,Pallav Kumar Das,1496.0384615384614,SMAT
2016-01-07,Pallav Kumar Das,1491.2051282051282,SMAT
2016-01-09,Pallav Kumar Das,1496.2051282051282,SMAT
2016-01-10,Pallav Kumar Das,1497.1851282051282,SMAT
2019-02-24,Pallav Kumar Das,1492.1851282051282,SMAT
2019-02-25,Pallav Kumar Das,1492.462905982906,SMAT
2019-11-09,Palzor Tamang,1505.0,SMAT
2019-11-11,Palzor Tamang,1510.0,SMAT
2019-11-12,Palzor Tamang,1509.78,SMAT
2019-11-15,Palzor Tamang,1504.78,SMAT
2019-11-17,Palzor Tamang,1499.9723076923076,SMAT
2021-01-13,Palzor Tamang,1496.4196761133603,SMAT
2021-01-15,Palzor Tamang,1491.4196761133603,SMAT
2021-01-17,Palzor Tamang,1494.9196761133603,SMAT
2021-01-19,Palzor Tamang,1490.5149142085984,SMAT
2021-11-04,Palzor Tamang,1485.5149142085984,SMAT
2021-11-09,Palzor Tamang,1489.4593586530427,SMAT
2016-01-02,Pankaj Jaswal,1505.0,SMAT
2016-01-03,Pankaj Jaswal,1505.1,SMAT
2016-01-04,Pankaj Jaswal,1510.1,SMAT
2018-01-08,Pankaj Jaswal,1515.1,SMAT
2018-01-09,Pankaj Jaswal,1520.1,SMAT
2018-01-13,Pankaj Jaswal,1515.1,SMAT
2018-01-14,Pankaj Jaswal,1510.1,SMAT
2018-01-15,Pankaj Jaswal,1508.4888888888888,SMAT
2019-02-22,Pankaj Jaswal,1503.7666666666667,SMAT
2019-02-24,Pankaj Jaswal,1502.1833333333334,SMAT
2019-11-09,Pankaj Jaswal,1497.5294871794872,SMAT
2019-11-11,Pankaj Jaswal,1498.0294871794872,SMAT
2019-11-12,Pankaj Jaswal,1496.196153846154,SMAT
2019-11-14,Pankaj Jaswal,1501.196153846154,SMAT
2019-11-15,Pankaj Jaswal,1500.807264957265,SMAT
2019-11-18,Pankaj Jaswal,1505.807264957265,SMAT
2021-01-10,Pankaj Jaswal,1505.3905982905983,SMAT
2021-01-14,Pankaj Jaswal,1510.3905982905983,SMAT
2021-01-16,Pankaj Jaswal,1515.3905982905983,SMAT
2021-01-18,Pankaj Jaswal,1520.3905982905983,SMAT
2021-01-26,Pankaj Jaswal,1520.1128205128205,SMAT
2021-11-04,Pankaj Jaswal,1520.0572649572648,SMAT
2021-11-05,Pankaj Jaswal,1520.1726495726493,SMAT
2021-11-09,Pankaj Jaswal,1525.1726495726493,SMAT
2021-11-16,Pankaj Jaswal,1525.339316239316,SMAT
2022-10-18,Pankaj Jaswal,1524.6085470085468,SMAT
2022-10-22,Pankaj Jaswal,1520.2138101664416,SMAT
2022-11-03,Pankaj Jaswal,1515.2138101664416,SMAT
2018-01-08,Pankaj Rao,1495.0,SMAT
2018-01-10,Pankaj Rao,1490.5,SMAT
2018-01-12,Pankaj Rao,1486.3703703703704,SMAT
2018-01-14,Pankaj Rao,1481.3703703703704,SMAT
2018-01-16,Pankaj Rao,1480.3148148148148,SMAT
2019-02-21,Pankaj Rao,1485.148148148148,SMAT
2019-02-24,Pankaj Rao,1489.8148148148148,SMAT
2019-02-25,Pankaj Rao,1488.3148148148148,SMAT
2019-02-27,Pankaj Rao,1483.3148148148148,SMAT
2019-11-09,Pankaj Rao,1483.8148148148148,SMAT
2019-11-11,Pankaj Rao,1488.8148148148148,SMAT
2019-11-12,Pankaj Rao,1493.8148148148148,SMAT
2019-11-14,Pankaj Rao,1488.9814814814815,SMAT
2019-11-15,Pankaj Rao,1487.9814814814815,SMAT
2022-10-30,Pankaj Rao,1483.0529100529102,SMAT
2016-01-04,Pankaj Shaw,1495.0,SMAT
2008-04-24,Pankaj Singh,1495.1666666666667,IPL
2008-05-24,Pankaj Singh,1490.2666666666667,IPL
2008-05-26,Pankaj Singh,1485.2666666666667,IPL
2008-05-28,Pankaj Singh,1480.2666666666667,IPL
2009-04-24,Pankaj Singh,1475.2666666666667,IPL
2009-04-26,Pankaj Singh,1480.2666666666667,IPL
2010-04-14,Pankaj Singh,1485.2666666666667,IPL
2010-04-17,Pankaj Singh,1480.2666666666667,IPL
2011-05-11,Pankaj Singh,1475.2666666666667,IPL
2012-04-15,Pankaj Singh,1480.2666666666667,IPL
2012-04-17,Pankaj Singh,1475.2666666666667,IPL
2012-04-23,Pankaj Singh,1475.1,IPL
2012-04-29,Pankaj Singh,1480.1,IPL
2012-05-01,Pankaj Singh,1475.1,IPL
2012-05-10,Pankaj Singh,1479.8799999999999,IPL
2016-01-02,Pankaj Singh,1480.0466666666666,SMAT
2016-01-03,Pankaj Singh,1475.9633333333334,SMAT
2016-01-07,Pankaj Singh,1470.9833333333333,SMAT
2016-01-09,Pankaj Singh,1466.4833333333333,SMAT
2016-01-10,Pankaj Singh,1466.5666666666666,SMAT
2019-02-21,Pankaj Singh,1471.5666666666666,SMAT
2019-02-22,Pankaj Singh,1476.5666666666666,SMAT
2019-02-24,Pankaj Singh,1471.5666666666666,SMAT
2019-02-25,Pankaj Singh,1470.8358974358973,SMAT
2019-02-27,Pankaj Singh,1475.8358974358973,SMAT
2019-02-28,Pankaj Singh,1471.1692307692306,SMAT
2019-03-02,Pankaj Singh,1466.6692307692306,SMAT
2021-01-11,Pankaj Singh,1461.6692307692306,SMAT
2021-01-13,Pankaj Singh,1466.5858974358973,SMAT
2021-01-15,Pankaj Singh,1461.5858974358973,SMAT
2019-02-21,Pappu Roy,1495.0,SMAT
2019-02-22,Pappu Roy,1500.0,SMAT
2019-02-24,Pappu Roy,1505.0,SMAT
2019-02-25,Pappu Roy,1506.1666666666667,SMAT
2019-02-27,Pappu Roy,1511.1666666666667,SMAT
2019-02-28,Pappu Roy,1516.1666666666667,SMAT
2019-03-02,Pappu Roy,1511.1666666666667,SMAT
2019-11-11,Pappu Roy,1511.4444444444446,SMAT
2019-11-12,Pappu Roy,1506.4444444444446,SMAT
2019-11-15,Pappu Roy,1502.2777777777778,SMAT
2019-11-17,Pappu Roy,1507.2777777777778,SMAT
2021-01-10,Pappu Roy,1502.2777777777778,SMAT
2021-01-14,Pappu Roy,1502.111111111111,SMAT
2021-01-16,Pappu Roy,1502.8216374269005,SMAT
2021-01-18,Pappu Roy,1503.6549707602337,SMAT
2016-01-07,Pargat Singh,1505.0,SMAT
2022-11-14,Pargat Singh,1500.0,T20I
2022-11-16,Pargat Singh,1504.7222222222222,T20I
2018-01-07,Parikshit Valsangkar,1495.0,SMAT
2018-01-08,Parikshit Valsangkar,1500.0,SMAT
2018-01-10,Parikshit Valsangkar,1495.25,SMAT
2018-01-11,Parikshit Valsangkar,1500.25,SMAT
2018-01-21,Parikshit Valsangkar,1495.25,SMAT
2018-01-22,Parikshit Valsangkar,1490.25,SMAT
2018-01-24,Parikshit Valsangkar,1485.25,SMAT
2019-11-14,Parikshit Valsangkar,1480.25,SMAT
2021-01-18,Parivesh Dhar,1500.351851851852,SMAT
2021-11-04,Parmesh Vaidik,1499.4166666666667,SMAT
2021-11-05,Parmesh Vaidik,1498.25,SMAT
2021-11-04,Parth Bhut,1495.0,SMAT
2021-11-05,Parth Bhut,1495.75,SMAT
2021-11-06,Parth Bhut,1496.0833333333333,SMAT
2023-10-16,Parth Bhut,1495.5833333333333,SMAT
2019-11-08,Parth Chauhan,1501.3,SMAT
2019-11-09,Parth Chauhan,1496.3,SMAT
2021-01-17,Parth Chauhan,1496.8,SMAT
2019-02-22,Parth Sahani,1495.0,SMAT
2019-02-27,Parth Sahani,1495.078947368421,SMAT
2019-03-02,Parth Sahani,1490.4122807017543,SMAT
2019-11-17,Parth Sahani,1495.4122807017543,SMAT
2021-11-06,Parth Sahani,1495.578947368421,SMAT
2022-10-18,Parth Sahani,1491.078947368421,SMAT
2024-04-09,Parveen Kumar,1498.8333333333333,T20I
2024-06-14,Parveen Kumar,1498.9487179487178,T20I
2024-06-16,Parveen Kumar,1493.9487179487178,T20I
2024-08-26,Parveen Kumar,1498.9487179487178,T20I
2024-08-27,Parveen Kumar,1500.1894586894584,T20I
2024-08-27,Parveen Kumar,1495.8561253561252,T20I
2024-09-28,Parveen Kumar,1496.5783475783473,T20I
2024-09-30,Parveen Kumar,1492.3283475783473,T20I
2024-10-01,Parveen Kumar,1492.8283475783473,T20I
2024-10-03,Parveen Kumar,1497.8283475783473,T20I
2019-02-22,Parvez Ahmed,1500.5,SMAT
2019-02-25,Parvez Ahmed,1495.5,SMAT
2019-11-11,Parvez Ahmed,1490.5,SMAT
2019-11-12,Parvez Ahmed,1485.5,SMAT
2021-01-17,Parvez Ahmed,1480.5,SMAT
2013-05-09,Parvez Rasool,1500.5,IPL
2014-05-20,Parvez Rasool,1501.0,IPL
2014-05-22,Parvez Rasool,1496.0,IPL
2015-05-09,Parvez Rasool,1496.8333333333333,IPL
2016-01-02,Parvez Rasool,1493.25,SMAT
2016-01-03,Parvez Rasool,1493.6666666666667,SMAT
2016-01-04,Parvez Rasool,1497.9166666666667,SMAT
2016-01-06,Parvez Rasool,1502.9166666666667,SMAT
2016-01-07,Parvez Rasool,1497.9166666666667,SMAT
2016-01-10,Parvez Rasool,1496.4166666666667,SMAT
2016-04-12,Parvez Rasool,1496.3333333333335,IPL
2016-04-17,Parvez Rasool,1491.3333333333335,IPL
2016-04-30,Parvez Rasool,1486.3333333333335,IPL
2016-05-07,Parvez Rasool,1481.3333333333335,IPL
2017-01-26,Parvez Rasool,1481.1666666666667,T20I
2018-01-08,Parvez Rasool,1477.0833333333335,SMAT
2018-01-09,Parvez Rasool,1482.0833333333335,SMAT
2018-01-12,Parvez Rasool,1486.0833333333335,SMAT
2018-01-14,Parvez Rasool,1486.5833333333335,SMAT
2019-02-21,Parvez Rasool,1491.5833333333335,SMAT
2019-02-22,Parvez Rasool,1486.5833333333335,SMAT
2019-02-24,Parvez Rasool,1487.6666666666667,SMAT
2019-02-25,Parvez Rasool,1488.6466666666668,SMAT
2019-02-27,Parvez Rasool,1493.23,SMAT
2019-11-12,Parvez Rasool,1488.8133333333333,SMAT
2019-11-15,Parvez Rasool,1493.8133333333333,SMAT
2019-11-17,Parvez Rasool,1489.48,SMAT
2019-11-18,Parvez Rasool,1489.3133333333333,SMAT
2021-01-10,Parvez Rasool,1494.3133333333333,SMAT
2021-01-12,Parvez Rasool,1494.3133333333333,SMAT
2021-01-16,Parvez Rasool,1489.3966666666665,SMAT
2021-01-18,Parvez Rasool,1494.3966666666665,SMAT
2021-11-05,Parvez Rasool,1489.3966666666665,SMAT
2021-11-06,Parvez Rasool,1494.3966666666665,SMAT
2021-11-09,Parvez Rasool,1494.9766666666665,SMAT
2022-10-18,Parvez Sultan,1505.0,SMAT
2022-10-20,Parvez Sultan,1501.0,SMAT
2023-10-17,Parvez Sultan,1500.38,SMAT
2024-03-07,Parvindar Kumar,1500.75,T20I
2024-03-11,Parvindar Kumar,1501.3333333333333,T20I
2024-04-13,Parvindar Kumar,1500.6754385964912,T20I
2018-01-25,Pavan Deshpande,1495.6666666666667,SMAT
2019-11-22,Pavan Deshpande,1499.388888888889,SMAT
2019-11-25,Pavan Deshpande,1495.0555555555557,SMAT
2019-07-13,Pavandeep Singh,1495.5,T20I
2019-07-14,Pavandeep Singh,1490.5,T20I
2019-07-22,Pavandeep Singh,1495.5,T20I
2019-07-27,Pavandeep Singh,1495.8333333333333,T20I
2019-09-29,Pavandeep Singh,1500.5,T20I
2019-10-01,Pavandeep Singh,1500.6666666666667,T20I
2019-10-02,Pavandeep Singh,1505.6666666666667,T20I
2019-10-03,Pavandeep Singh,1505.3333333333335,T20I
2019-10-04,Pavandeep Singh,1510.3333333333335,T20I
2020-02-21,Pavandeep Singh,1515.3333333333335,T20I
2020-02-23,Pavandeep Singh,1516.2777777777778,T20I
2020-02-24,Pavandeep Singh,1521.2777777777778,T20I
2020-02-26,Pavandeep Singh,1516.2777777777778,T20I
2020-03-01,Pavandeep Singh,1521.2777777777778,T20I
2020-03-03,Pavandeep Singh,1516.2777777777778,T20I
2020-03-06,Pavandeep Singh,1521.2393162393164,T20I
2021-04-18,Pavandeep Singh,1521.294871794872,T20I
2021-04-19,Pavandeep Singh,1516.294871794872,T20I
2021-04-21,Pavandeep Singh,1516.544871794872,T20I
2022-03-29,Pavandeep Singh,1521.544871794872,T20I
2022-03-30,Pavandeep Singh,1526.544871794872,T20I
2022-04-01,Pavandeep Singh,1521.544871794872,T20I
2022-04-02,Pavandeep Singh,1521.4522792022794,T20I
2022-06-28,Pavandeep Singh,1526.4522792022794,T20I
2022-06-29,Pavandeep Singh,1523.0633903133905,T20I
2022-06-30,Pavandeep Singh,1518.0633903133905,T20I
2022-07-02,Pavandeep Singh,1519.4800569800573,T20I
2022-07-04,Pavandeep Singh,1516.5590043484783,T20I
2022-07-06,Pavandeep Singh,1517.2128505023245,T20I
